mo_key,population,year,age_band,mo_id,mo_name,age_band_label,age_band_order
тымовский,1088.0,2025,65_69,371,Тымовский,65-69,14
тымовский,740.0,2025,70_74,371,Тымовский,70-74,15
тымовский,226.0,2025,75_79,371,Тымовский,75-79,16
тымовский,300.0,2025,80_plus,371,Тымовский,80+,17
углегорский,100.0,2025,0,365,Углегорский,0,0
углегорский,526.0,2025,1_4,365,Углегорский,1-4,1
углегорский,850.0,2025,5_9,365,Углегорский,5-9,2
углегорский,982.0,2025,10_14,365,Углегорский,10-14,3
углегорский,730.0,2025,15_19,365,Углегорский,15-19,4
углегорский,661.0,2025,20_24,365,Углегорский,20-24,5
углегорский,740.0,2025,25_29,365,Углегорский,25-29,6
углегорский,1227.0,2025,30_34,365,Углегорский,30-34,7
углегорский,1366.0,2025,35_39,365,Углегорский,35-39,8
углегорский,1358.0,2025,40_44,365,Углегорский,40-44,9
углегорский,1320.0,2025,45_49,365,Углегорский,45-49,10
углегорский,1062.0,2025,50_54,365,Углегорский,50-54,11
углегорский,1247.0,2025,55_59,365,Углегорский,55-59,12
углегорский,1486.0,2025,60_64,365,Углегорский,60-64,13
углегорский,1570.0,2025,65_69,365,Углегорский,65-69,14
углегорский,1058.0,2025,70_74,365,Углегорский,70-74,15
углегорский,349.0,2025,75_79,365,Углегорский,75-79,16
углегорский,458.0,2025,80_plus,365,Углегорский,80+,17
холмский,212.0,2025,0,359,Холмский,0,0
холмский,1196.0,2025,1_4,359,Холмский,1-4,1
холмский,1809.0,2025,5_9,359,Холмский,5-9,2
холмский,1849.0,2025,10_14,359,Холмский,10-14,3
холмский,1673.0,2025,15_19,359,Холмский,15-19,4
холмский,1367.0,2025,20_24,359,Холмский,20-24,5
холмский,1402.0,2025,25_29,359,Холмский,25-29,6
холмский,2547.0,2025,30_34,359,Холмский,30-34,7
холмский,2707.0,2025,35_39,359,Холмский,35-39,8
холмский,2718.0,2025,40_44,359,Холмский,40-44,9
холмский,2690.0,2025,45_49,359,Холмский,45-49,10
холмский,2353.0,2025,50_54,359,Холмский,50-54,11
холмский,2255.0,2025,55_59,359,Холмский,55-59,12
холмский,2747.0,2025,60_64,359,Холмский,60-64,13
холмский,2679.0,2025,65_69,359,Холмский,65-69,14
холмский,2020.0,2025,70_74,359,Холмский,70-74,15
холмский,674.0,2025,75_79,359,Холмский,75-79,16
холмский,1012.0,2025,80_plus,359,Холмский,80+,17
южно-курильский,104.0,2025,0,361,Южно-Курильский,0,0
южно-курильский,575.0,2025,1_4,361,Южно-Курильский,1-4,1
южно-курильский,824.0,2025,5_9,361,Южно-Курильский,5-9,2
южно-курильский,684.0,2025,10_14,361,Южно-Курильский,10-14,3
южно-курильский,426.0,2025,15_19,361,Южно-Курильский,15-19,4
южно-курильский,805.0,2025,20_24,361,Южно-Курильский,20-24,5
южно-курильский,1101.0,2025,25_29,361,Южно-Курильский,25-29,6
южно-курильский,1341.0,2025,30_34,361,Южно-Курильский,30-34,7
южно-курильский,1460.0,2025,35_39,361,Южно-Курильский,35-39,8
южно-курильский,1011.0,2025,40_44,361,Южно-Курильский,40-44,9
южно-курильский,810.0,2025,45_49,361,Южно-Курильский,45-49,10
южно-курильский,555.0,2025,50_54,361,Южно-Курильский,50-54,11
южно-курильский,449.0,2025,55_59,361,Южно-Курильский,55-59,12
южно-курильский,454.0,2025,60_64,361,Южно-Курильский,60-64,13
южно-курильский,464.0,2025,65_69,361,Южно-Курильский,65-69,14
южно-курильский,263.0,2025,70_74,361,Южно-Курильский,70-74,15
южно-курильский,79.0,2025,75_79,361,Южно-Курильский,75-79,16
южно-курильский,78.0,2025,80_plus,361,Южно-Курильский,80+,17
южно-сахалинск,858.0,2025,0,364,Южно-Сахалинск,0,0
южно-сахалинск,5786.0,2025,1_4,364,Южно-Сахалинск,1-4,1
южно-сахалинск,10110.0,2025,5_9,364,Южно-Сахалинск,5-9,2
южно-сахалинск,8662.0,2025,10_14,364,Южно-Сахалинск,10-14,3
южно-сахалинск,6958.0,2025,15_19,364,Южно-Сахалинск,15-19,4
южно-сахалинск,10041.0,2025,20_24,364,Южно-Сахалинск,20-24,5
южно-сахалинск,9941.0,2025,25_29,364,Южно-Сахалинск,25-29,6
южно-сахалинск,18076.0,2025,30_34,364,Южно-Сахалинск,30-34,7
южно-сахалинск,19446.0,2025,35_39,364,Южно-Сахалинск,35-39,8
южно-сахалинск,17553.0,2025,40_44,364,Южно-Сахалинск,40-44,9
южно-сахалинск,15337.0,2025,45_49,364,Южно-Сахалинск,45-49,10
южно-сахалинск,12297.0,2025,50_54,364,Южно-Сахалинск,50-54,11
южно-сахалинск,11694.0,2025,55_59,364,Южно-Сахалинск,55-59,12
южно-сахалинск,11948.0,2025,60_64,364,Южно-Сахалинск,60-64,13
южно-сахалинск,11592.0,2025,65_69,364,Южно-Сахалинск,65-69,14
южно-сахалинск,8454.0,2025,70_74,364,Южно-Сахалинск,70-74,15
южно-сахалинск,3732.0,2025,75_79,364,Южно-Сахалинск,75-79,16
южно-сахалинск,5903.0,2025,80_plus,364,Южно-Сахалинск,80+,17
