year,mo_key,mo_id,mo_name,icd_class,deaths,population,asmr_per100k,crude_rate_per100k,icd_class_short,stability_flag,regional_deaths,regional_population,regional_asmr_per100k,asmr_ratio_vs_region,crude_rank_within_class_year,asmr_rank_within_class_year,rank_shift_to_higher_risk
2016,томаринский,367,Томаринский,XIX,25,8332.0,326.11035719818807,300.04800768122897,Травмы и отравления,ok,777,482192.0,161.13913130039487,2.0237812787401377,2.0,2.0,0.0
2016,томаринский,367,Томаринский,XV,0,8332.0,0.0,0.0,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2016,томаринский,367,Томаринский,XVI,0,8332.0,0.0,0.0,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,0.0,8.0,8.0,0.0
2016,томаринский,367,Томаринский,XVII,1,8332.0,12.15551133693766,12.00192030724916,Врожденные аномалии,very_low_count,18,482192.0,3.732952848657796,3.2562724014336912,2.0,2.0,0.0
2016,томаринский,367,Томаринский,XVIII,3,8332.0,35.58551630505779,36.00576092174748,Симптомы и неточные причины,very_low_count,176,482192.0,36.49998340909845,0.9749460953504787,9.0,10.0,-1.0
2016,томаринский,367,Томаринский,XXII,0,8332.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,тымовский,371,Тымовский,I,3,14611.0,23.392756439098157,20.532475532133322,Инфекционные болезни,very_low_count,71,482192.0,14.724425125261307,1.5887042271664251,8.0,6.0,2.0
2016,тымовский,371,Тымовский,II,50,14611.0,338.71635038103676,342.20792553555543,Новообразования,ok,1143,482192.0,237.04250588977004,1.4289266353712413,4.0,4.0,0.0
2016,тымовский,371,Тымовский,III,0,14611.0,0.0,0.0,Кровь и иммунитет,very_low_count,2,482192.0,0.4147725387397551,0.0,3.0,3.0,0.0
2016,тымовский,371,Тымовский,IV,0,14611.0,0.0,0.0,Эндокринные и обмен,very_low_count,85,482192.0,17.627832896439593,0.0,17.0,17.0,0.0
2016,тымовский,371,Тымовский,IX,138,14611.0,993.5303990572348,944.4938744781329,Кровообращение,ok,2861,482192.0,593.3321166672197,1.6744928702628668,7.0,1.0,6.0
2016,тымовский,371,Тымовский,V,0,14611.0,0.0,0.0,Психические расстройства,very_low_count,15,482192.0,3.1107940405481633,0.0,8.0,8.0,0.0
2016,тымовский,371,Тымовский,VI,2,14611.0,14.698585711037243,13.688317021422217,Нервная система,very_low_count,64,482192.0,13.272721239672164,1.1074281939338235,8.0,8.0,0.0
2016,тымовский,371,Тымовский,VIII,0,14611.0,0.0,0.0,Ухо,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,тымовский,371,Тымовский,X,11,14611.0,77.49625706552317,75.28574361782219,Дыхание,low_count,447,482192.0,92.70166240833527,0.83597483639684,11.0,12.0,-1.0
2016,тымовский,371,Тымовский,XI,24,14611.0,180.35565769297617,164.25980425706658,Пищеварение,ok,577,482192.0,119.66187742641935,1.50721066367923,8.0,6.0,2.0
2016,тымовский,371,Тымовский,XII,0,14611.0,0.0,0.0,Кожа,very_low_count,7,482192.0,1.4517038855891429,0.0,5.0,5.0,0.0
2016,тымовский,371,Тымовский,XIII,0,14611.0,0.0,0.0,Костно-мышечные,very_low_count,10,482192.0,2.073862693698776,0.0,5.0,5.0,0.0
2016,тымовский,371,Тымовский,XIV,3,14611.0,19.744020615264056,20.532475532133322,Мочеполовая система,very_low_count,105,482192.0,21.775558283837142,0.9067055989062291,8.0,9.0,-1.0
2016,тымовский,371,Тымовский,XIX,24,14611.0,175.2389382822528,164.25980425706658,Травмы и отравления,ok,777,482192.0,161.13913130039487,1.0875008253307084,11.0,11.0,0.0
2016,тымовский,371,Тымовский,XV,0,14611.0,0.0,0.0,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2016,тымовский,371,Тымовский,XVI,2,14611.0,9.957806855256012,13.688317021422217,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,4.365068002863279,1.0,1.0,0.0
2016,тымовский,371,Тымовский,XVII,3,14611.0,17.464404614946346,20.532475532133322,Врожденные аномалии,very_low_count,18,482192.0,3.732952848657796,4.678442327827893,1.0,1.0,0.0
2016,тымовский,371,Тымовский,XVIII,1,14611.0,8.581643826525534,6.844158510711108,Симптомы и неточные причины,very_low_count,176,482192.0,36.49998340909845,0.23511363636363639,16.0,16.0,0.0
2016,тымовский,371,Тымовский,XXII,0,14611.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,углегорский,365,Углегорский,I,6,17090.0,36.62104076235853,35.108250438853126,Инфекционные болезни,low_count,71,482192.0,14.724425125261307,2.4870947728567865,2.0,2.0,0.0
2016,углегорский,365,Углегорский,II,73,17090.0,367.9706139945535,427.1503803393798,Новообразования,ok,1143,482192.0,237.04250588977004,1.5523402126269619,1.0,1.0,0.0
2016,углегорский,365,Углегорский,III,1,17090.0,6.416604477256366,5.851375073142188,Кровь и иммунитет,very_low_count,2,482192.0,0.4147725387397551,15.47017673048601,1.0,1.0,0.0
2016,углегорский,365,Углегорский,IV,0,17090.0,0.0,0.0,Эндокринные и обмен,very_low_count,85,482192.0,17.627832896439593,0.0,17.0,17.0,0.0
2016,углегорский,365,Углегорский,IX,178,17090.0,916.3637701722245,1041.5447630193096,Кровообращение,ok,2861,482192.0,593.3321166672197,1.544436487476006,1.0,4.0,-3.0
2016,углегорский,365,Углегорский,V,0,17090.0,0.0,0.0,Психические расстройства,very_low_count,15,482192.0,3.1107940405481633,0.0,8.0,8.0,0.0
2016,углегорский,365,Углегорский,VI,2,17090.0,10.160456158222296,11.702750146284377,Нервная система,very_low_count,64,482192.0,13.272721239672164,0.7655141681008634,10.0,9.0,1.0
2016,углегорский,365,Углегорский,VIII,0,17090.0,0.0,0.0,Ухо,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,углегорский,365,Углегорский,X,36,17090.0,196.1981077958608,210.6495026331188,Дыхание,ok,447,482192.0,92.70166240833527,2.116446487568271,2.0,2.0,0.0
2016,углегорский,365,Углегорский,XI,38,17090.0,205.72236282706683,222.35225277940316,Пищеварение,ok,577,482192.0,119.66187742641935,1.7191971850313519,3.0,3.0,0.0
2016,углегорский,365,Углегорский,XII,1,17090.0,5.621164078510175,5.851375073142188,Кожа,very_low_count,7,482192.0,1.4517038855891429,3.87211478477854,1.0,1.0,0.0
2016,углегорский,365,Углегорский,XIII,0,17090.0,0.0,0.0,Костно-мышечные,very_low_count,10,482192.0,2.073862693698776,0.0,5.0,5.0,0.0
2016,углегорский,365,Углегорский,XIV,2,17090.0,8.67487253566896,11.702750146284377,Мочеполовая система,very_low_count,105,482192.0,21.775558283837142,0.39837658454469405,12.0,14.0,-2.0
2016,углегорский,365,Углегорский,XIX,47,17090.0,277.76326801016177,275.01462843768286,Травмы и отравления,ok,777,482192.0,161.13913130039487,1.7237480788720196,3.0,4.0,-1.0
2016,углегорский,365,Углегорский,XV,0,17090.0,0.0,0.0,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2016,углегорский,365,Углегорский,XVI,0,17090.0,0.0,0.0,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,0.0,8.0,8.0,0.0
2016,углегорский,365,Углегорский,XVII,1,17090.0,6.831524504509255,5.851375073142188,Врожденные аномалии,very_low_count,18,482192.0,3.732952848657796,1.8300591465990703,6.0,5.0,1.0
2016,углегорский,365,Углегорский,XVIII,6,17090.0,31.329080511855736,35.108250438853126,Симптомы и неточные причины,low_count,176,482192.0,36.49998340909845,0.8583313630779967,10.0,11.0,-1.0
2016,углегорский,365,Углегорский,XXII,0,17090.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,холмский,359,Холмский,I,8,33910.0,23.342618233051358,23.59186080802123,Инфекционные болезни,low_count,71,482192.0,14.724425125261307,1.585299122680493,7.0,7.0,0.0
2016,холмский,359,Холмский,II,137,33910.0,356.9591995491448,404.01061633736356,Новообразования,ok,1143,482192.0,237.04250588977004,1.505886879693799,3.0,2.0,1.0
2016,холмский,359,Холмский,III,0,33910.0,0.0,0.0,Кровь и иммунитет,very_low_count,2,482192.0,0.4147725387397551,0.0,3.0,3.0,0.0
2016,холмский,359,Холмский,IV,19,33910.0,49.67082415604663,56.030669419050426,Эндокринные и обмен,low_count,85,482192.0,17.627832896439593,2.817749887229698,3.0,3.0,0.0
2016,холмский,359,Холмский,IX,294,33910.0,764.6465180224445,867.0008846947803,Кровообращение,ok,2861,482192.0,593.3321166672197,1.2887327291795827,9.0,10.0,-1.0
2016,холмский,359,Холмский,V,1,33910.0,2.7565715940553717,2.948982601002654,Психические расстройства,very_low_count,15,482192.0,3.1107940405481633,0.8861311800538318,6.0,6.0,0.0
2016,холмский,359,Холмский,VI,4,33910.0,10.011551750299946,11.795930404010615,Нервная система,very_low_count,64,482192.0,13.272721239672164,0.7542953377469737,9.0,10.0,-1.0
2016,холмский,359,Холмский,VIII,0,33910.0,0.0,0.0,Ухо,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,холмский,359,Холмский,X,36,33910.0,100.01633233708543,106.16337363609554,Дыхание,ok,447,482192.0,92.70166240833527,1.0789054881942706,8.0,8.0,0.0
2016,холмский,359,Холмский,XI,50,33910.0,139.75645454791717,147.4491300501327,Пищеварение,ok,577,482192.0,119.66187742641935,1.1679279780133323,10.0,10.0,0.0
2016,холмский,359,Холмский,XII,0,33910.0,0.0,0.0,Кожа,very_low_count,7,482192.0,1.4517038855891429,0.0,5.0,5.0,0.0
2016,холмский,359,Холмский,XIII,0,33910.0,0.0,0.0,Костно-мышечные,very_low_count,10,482192.0,2.073862693698776,0.0,5.0,5.0,0.0
2016,холмский,359,Холмский,XIV,4,33910.0,10.111439798302026,11.795930404010615,Мочеполовая система,very_low_count,105,482192.0,21.775558283837142,0.4643481313545572,11.0,13.0,-2.0
2016,холмский,359,Холмский,XIX,79,33910.0,237.76785887886828,232.96962547920967,Травмы и отравления,ok,777,482192.0,161.13913130039487,1.4755438791315219,6.0,6.0,0.0
2016,холмский,359,Холмский,XV,1,33910.0,3.4310336155115437,2.948982601002654,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,8.27208480565371,2.0,2.0,0.0
2016,холмский,359,Холмский,XVI,1,33910.0,2.9826449778714936,2.948982601002654,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,1.3074614065180103,5.0,5.0,0.0
2016,холмский,359,Холмский,XVII,1,33910.0,2.9826449778714936,2.948982601002654,Врожденные аномалии,very_low_count,18,482192.0,3.732952848657796,0.7990041928721173,8.0,8.0,0.0
2016,холмский,359,Холмский,XVIII,16,33910.0,43.06165285869575,47.18372161604246,Симптомы и неточные причины,low_count,176,482192.0,36.49998340909845,1.1797718474568308,6.0,7.0,-1.0
2016,холмский,359,Холмский,XXII,0,33910.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,южно-курильский,361,Южно-Курильский,I,0,11483.0,0.0,0.0,Инфекционные болезни,very_low_count,71,482192.0,14.724425125261307,0.0,15.0,15.0,0.0
2016,южно-курильский,361,Южно-Курильский,II,7,11483.0,129.06596803480028,60.95967952625621,Новообразования,low_count,1143,482192.0,237.04250588977004,0.5444844904517622,18.0,17.0,1.0
2016,южно-курильский,361,Южно-Курильский,III,0,11483.0,0.0,0.0,Кровь и иммунитет,very_low_count,2,482192.0,0.4147725387397551,0.0,3.0,3.0,0.0
2016,южно-курильский,361,Южно-Курильский,IV,2,11483.0,40.539039868612775,17.41705129321606,Эндокринные и обмен,very_low_count,85,482192.0,17.627832896439593,2.299717730861898,9.0,5.0,4.0
2016,южно-курильский,361,Южно-Курильский,IX,16,11483.0,271.1360847894954,139.33641034572847,Кровообращение,low_count,2861,482192.0,593.3321166672197,0.45697186646912397,18.0,18.0,0.0
2016,южно-курильский,361,Южно-Курильский,V,0,11483.0,0.0,0.0,Психические расстройства,very_low_count,15,482192.0,3.1107940405481633,0.0,8.0,8.0,0.0
2016,южно-курильский,361,Южно-Курильский,VI,0,11483.0,0.0,0.0,Нервная система,very_low_count,64,482192.0,13.272721239672164,0.0,16.0,16.0,0.0
2016,южно-курильский,361,Южно-Курильский,VIII,0,11483.0,0.0,0.0,Ухо,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,южно-курильский,361,Южно-Курильский,X,0,11483.0,0.0,0.0,Дыхание,very_low_count,447,482192.0,92.70166240833527,0.0,16.0,16.0,0.0
2016,южно-курильский,361,Южно-Курильский,XI,5,11483.0,73.43421678275467,43.54262823304015,Пищеварение,low_count,577,482192.0,119.66187742641935,0.6136809680920284,17.0,14.0,3.0
2016,южно-курильский,361,Южно-Курильский,XII,0,11483.0,0.0,0.0,Кожа,very_low_count,7,482192.0,1.4517038855891429,0.0,5.0,5.0,0.0
2016,южно-курильский,361,Южно-Курильский,XIII,0,11483.0,0.0,0.0,Костно-мышечные,very_low_count,10,482192.0,2.073862693698776,0.0,5.0,5.0,0.0
2016,южно-курильский,361,Южно-Курильский,XIV,2,11483.0,46.95755240151126,17.41705129321606,Мочеполовая система,very_low_count,105,482192.0,21.775558283837142,2.1564339150085257,9.0,3.0,6.0
2016,южно-курильский,361,Южно-Курильский,XIX,9,11483.0,80.98061745617338,78.37673081947227,Травмы и отравления,low_count,777,482192.0,161.13913130039487,0.5025509123864499,16.0,16.0,0.0
2016,южно-курильский,361,Южно-Курильский,XV,0,11483.0,0.0,0.0,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2016,южно-курильский,361,Южно-Курильский,XVI,0,11483.0,0.0,0.0,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,0.0,8.0,8.0,0.0
2016,южно-курильский,361,Южно-Курильский,XVII,0,11483.0,0.0,0.0,Врожденные аномалии,very_low_count,18,482192.0,3.732952848657796,0.0,10.0,10.0,0.0
2016,южно-курильский,361,Южно-Курильский,XVIII,2,11483.0,36.64558820322287,17.41705129321606,Симптомы и неточные причины,very_low_count,176,482192.0,36.49998340909845,1.0039891742550253,13.0,9.0,4.0
2016,южно-курильский,361,Южно-Курильский,XXII,0,11483.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,I,24,188388.0,12.221572486101044,12.7396649468119,Инфекционные болезни,ok,71,482192.0,14.724425125261307,0.8300203493264837,10.0,10.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,II,371,188388.0,197.6158289107122,196.93398730280057,Новообразования,ok,1143,482192.0,237.04250588977004,0.8336725439555043,13.0,15.0,-2.0
2016,южно-сахалинск,364,Южно-Сахалинск,III,0,188388.0,0.0,0.0,Кровь и иммунитет,very_low_count,2,482192.0,0.4147725387397551,0.0,3.0,3.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,IV,12,188388.0,6.385960364668998,6.36983247340595,Эндокринные и обмен,low_count,85,482192.0,17.627832896439593,0.3622657647247616,16.0,16.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,IX,835,188388.0,420.54593789715227,443.2341762744973,Кровообращение,ok,2861,482192.0,593.3321166672197,0.7087867420010614,14.0,16.0,-2.0
2016,южно-сахалинск,364,Южно-Сахалинск,V,1,188388.0,0.4361330082936913,0.5308193727838291,Психические расстройства,very_low_count,15,482192.0,3.1107940405481633,0.14019989835676772,7.0,7.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,VI,13,188388.0,6.600249367438444,6.900651846189779,Нервная система,low_count,64,482192.0,13.272721239672164,0.49727928796623094,12.0,13.0,-1.0
2016,южно-сахалинск,364,Южно-Сахалинск,VIII,0,188388.0,0.0,0.0,Ухо,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,X,174,188388.0,87.12372814435093,92.36257086438626,Дыхание,ok,447,482192.0,92.70166240833527,0.9398291883977823,9.0,9.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XI,169,188388.0,87.33739222304041,89.70847400046712,Пищеварение,ok,577,482192.0,119.66187742641935,0.7298681426483934,12.0,13.0,-1.0
2016,южно-сахалинск,364,Южно-Сахалинск,XII,3,188388.0,1.571208189058277,1.5924581183514874,Кожа,very_low_count,7,482192.0,1.4517038855891429,1.0823200272834124,4.0,4.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XIII,5,188388.0,2.676810786473206,2.6540968639191456,Костно-мышечные,low_count,10,482192.0,2.073862693698776,1.290736746751088,4.0,4.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XIV,45,188388.0,22.632481304449165,23.88687177527231,Мочеполовая система,ok,105,482192.0,21.775558283837142,1.039352516681424,6.0,8.0,-2.0
2016,южно-сахалинск,364,Южно-Сахалинск,XIX,237,188388.0,123.98169319440545,125.80419134976749,Травмы и отравления,ok,777,482192.0,161.13913130039487,0.769407729791464,14.0,14.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XV,0,188388.0,0.0,0.0,Беременность и роды,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XVI,4,188388.0,2.9478822158916396,2.1232774911353163,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,1.292222928586565,7.0,6.0,1.0
2016,южно-сахалинск,364,Южно-Сахалинск,XVII,7,188388.0,4.032480060874542,3.715735609486804,Врожденные аномалии,low_count,18,482192.0,3.732952848657796,1.0802386808406763,7.0,7.0,0.0
2016,южно-сахалинск,364,Южно-Сахалинск,XVIII,53,188388.0,28.304544596141067,28.133426757542942,Симптомы и неточные причины,ok,176,482192.0,36.49998340909845,0.7754673277217303,12.0,13.0,-1.0
2016,южно-сахалинск,364,Южно-Сахалинск,XXII,0,188388.0,0.0,0.0,Специальные коды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,I,10,10221.0,85.41995290313602,97.83778495254867,Инфекционные болезни,low_count,88,482192.0,18.249991704549224,4.680547492076019,1.0,1.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,II,43,10221.0,326.68026024431,420.70247529595935,Новообразования,ok,1156,482192.0,239.73852739157846,1.3626523187519404,2.0,6.0,-4.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,III,1,10221.0,7.257614798635486,9.783778495254866,Кровь и иммунитет,very_low_count,17,482192.0,3.5255665792879185,2.0585669382256717,4.0,5.0,-1.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,IV,28,10221.0,206.97674710774447,273.9457978671363,Эндокринные и обмен,ok,446,482192.0,92.49427613896539,2.237724924694563,1.0,2.0,-1.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,IX,45,10221.0,325.9660378470412,440.2700322864691,Кровообращение,ok,1623,482192.0,336.5879151873113,0.9684424875017899,7.0,12.0,-5.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,V,1,10221.0,6.865315061220427,9.783778495254866,Психические расстройства,very_low_count,80,482192.0,16.590901549590207,0.41379999999999995,8.0,10.0,-2.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,VI,17,10221.0,122.65294530265065,166.32423441933273,Нервная система,low_count,623,482192.0,129.20164581743373,0.9493141091713598,9.0,11.0,-2.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,VIII,0,10221.0,0.0,0.0,Ухо,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,X,16,10221.0,134.42960233565265,156.54045592407786,Дыхание,low_count,394,482192.0,81.71019013173176,1.6451999697825639,3.0,3.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XI,21,10221.0,171.662579798673,205.4593484003522,Пищеварение,ok,828,482192.0,171.7158310382586,0.9996898874188614,9.0,11.0,-2.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XII,0,10221.0,0.0,0.0,Кожа,very_low_count,24,482192.0,4.977270464877061,0.0,6.0,6.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XIII,3,10221.0,20.316672189784978,29.3513354857646,Костно-мышечные,very_low_count,43,482192.0,8.917609582904735,2.2782643712876274,1.0,4.0,-3.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XIV,26,10221.0,185.06245850125958,254.37824087662656,Мочеполовая система,ok,344,482192.0,71.34087666323788,2.594059214815098,1.0,3.0,-2.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XIX,34,10221.0,347.4724836376612,332.64846883866545,Травмы и отравления,ok,789,482192.0,163.6277665328334,2.1235545225628787,1.0,1.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XV,0,10221.0,0.0,0.0,Беременность и роды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XVI,0,10221.0,0.0,0.0,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,0.0,6.0,6.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XVII,0,10221.0,0.0,0.0,Врожденные аномалии,very_low_count,14,482192.0,2.9034077711782857,0.0,11.0,11.0,0.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XVIII,7,10221.0,54.242086015663084,68.48644946678408,Симптомы и неточные причины,low_count,193,482192.0,40.025549988386366,1.355186525391949,2.0,5.0,-3.0
2020,александровск-сахалинский,368,Александровск-Сахалинский,XXII,0,10221.0,0.0,0.0,Специальные коды,very_low_count,18,482192.0,3.732952848657796,0.0,6.0,6.0,0.0
2020,анивский,360,Анивский,I,0,20999.0,0.0,0.0,Инфекционные болезни,very_low_count,88,482192.0,18.249991704549224,0.0,13.0,13.0,0.0
2020,анивский,360,Анивский,II,30,20999.0,180.8995526089868,142.86394590218583,Новообразования,ok,1156,482192.0,239.73852739157846,0.7545702168826346,15.0,16.0,-1.0
2020,анивский,360,Анивский,III,1,20999.0,5.644811510049822,4.76213153007286,Кровь и иммунитет,very_low_count,17,482192.0,3.5255665792879185,1.6011076186199669,8.0,6.0,2.0
2020,анивский,360,Анивский,IV,14,20999.0,82.44006466434345,66.66984142102005,Эндокринные и обмен,low_count,446,482192.0,92.49427613896539,0.8912990955298005,15.0,15.0,0.0
2020,анивский,360,Анивский,IX,48,20999.0,281.6626198652227,228.5823134434973,Кровообращение,ok,1623,482192.0,336.5879151873113,0.8368173875419068,16.0,16.0,0.0
2020,анивский,360,Анивский,V,1,20999.0,6.333537484264952,4.76213153007286,Психические расстройства,very_low_count,80,482192.0,16.590901549590207,0.3817476383265857,11.0,11.0,0.0
2020,анивский,360,Анивский,VI,19,20999.0,121.24311833334002,90.48049907138434,Нервная система,low_count,623,482192.0,129.20164581743373,0.9384022747253593,14.0,12.0,2.0
2020,анивский,360,Анивский,VIII,0,20999.0,0.0,0.0,Ухо,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2020,анивский,360,Анивский,X,17,20999.0,100.30693019221462,80.95623601123863,Дыхание,low_count,394,482192.0,81.71019013173176,1.2275938904376738,8.0,6.0,2.0
2020,анивский,360,Анивский,XI,21,20999.0,112.94424291417113,100.00476213153006,Пищеварение,ok,828,482192.0,171.7158310382586,0.6577392557882851,15.0,16.0,-1.0
2020,анивский,360,Анивский,XII,0,20999.0,0.0,0.0,Кожа,very_low_count,24,482192.0,4.977270464877061,0.0,6.0,6.0,0.0
2020,анивский,360,Анивский,XIII,0,20999.0,0.0,0.0,Костно-мышечные,very_low_count,43,482192.0,8.917609582904735,0.0,14.0,14.0,0.0
2020,анивский,360,Анивский,XIV,18,20999.0,115.6827338409295,85.7183675413115,Мочеполовая система,low_count,344,482192.0,71.34087666323788,1.6215490929135314,7.0,6.0,1.0
2020,анивский,360,Анивский,XIX,24,20999.0,119.56083615315144,114.29115672174865,Травмы и отравления,ok,789,482192.0,163.6277665328334,0.730687943046393,16.0,15.0,1.0
2020,анивский,360,Анивский,XV,0,20999.0,0.0,0.0,Беременность и роды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2020,анивский,360,Анивский,XVI,0,20999.0,0.0,0.0,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,0.0,6.0,6.0,0.0
2020,анивский,360,Анивский,XVII,1,20999.0,3.3813943064639393,4.76213153007286,Врожденные аномалии,very_low_count,14,482192.0,2.9034077711782857,1.1646294881588999,6.0,7.0,-1.0
2020,анивский,360,Анивский,XVIII,5,20999.0,25.788098448411034,23.810657650364302,Симптомы и неточные причины,low_count,193,482192.0,40.025549988386366,0.6442909205718246,13.0,13.0,0.0
2020,анивский,360,Анивский,XXII,0,20999.0,0.0,0.0,Специальные коды,very_low_count,18,482192.0,3.732952848657796,0.0,6.0,6.0,0.0
2020,долинский,363,Долинский,I,8,22378.0,36.11564779573838,35.7493967289302,Инфекционные болезни,low_count,88,482192.0,18.249991704549224,1.9789405047639412,3.0,4.0,-1.0
2020,долинский,363,Долинский,II,56,22378.0,238.4748255121748,250.2457771025114,Новообразования,ok,1156,482192.0,239.73852739157846,0.9947288327280847,10.0,12.0,-2.0
2020,долинский,363,Долинский,III,0,22378.0,0.0,0.0,Кровь и иммунитет,very_low_count,17,482192.0,3.5255665792879185,0.0,11.0,11.0,0.0
2020,долинский,363,Долинский,IV,29,22378.0,124.75429094364696,129.59156314237197,Эндокринные и обмен,ok,446,482192.0,92.49427613896539,1.348778499073969,7.0,7.0,0.0
2020,долинский,363,Долинский,IX,91,22378.0,389.4282057146051,406.64938779158103,Кровообращение,ok,1623,482192.0,336.5879151873113,1.156988079913351,9.0,10.0,-1.0
2020,долинский,363,Долинский,V,1,22378.0,4.540552289166949,4.468674591116275,Психические расстройства,very_low_count,80,482192.0,16.590901549590207,0.27367724867724863,12.0,12.0,0.0
2020,долинский,363,Долинский,VI,37,22378.0,161.33965522942364,165.34095987130218,Нервная система,ok,623,482192.0,129.20164581743373,1.2487430342598111,10.0,10.0,0.0
2020,долинский,363,Долинский,VIII,0,22378.0,0.0,0.0,Ухо,very_low_count,2,482192.0,0.41477253873975517,0.0,3.0,3.0,0.0
2020,долинский,363,Долинский,X,12,22378.0,50.84770936536287,53.6240950933953,Дыхание,low_count,394,482192.0,81.71019013173176,0.6222933673680977,12.0,17.0,-5.0
2020,долинский,363,Долинский,XI,46,22378.0,203.2079353815341,205.55903119134862,Пищеварение,ok,828,482192.0,171.7158310382586,1.1833966277474963,8.0,10.0,-2.0
2020,долинский,363,Долинский,XII,0,22378.0,0.0,0.0,Кожа,very_low_count,24,482192.0,4.977270464877061,0.0,6.0,6.0,0.0
2020,долинский,363,Долинский,XIII,3,22378.0,12.748675447226628,13.406023773348824,Костно-мышечные,very_low_count,43,482192.0,8.917609582904735,1.4296068165695586,7.0,7.0,0.0
2020,долинский,363,Долинский,XIV,19,22378.0,83.2074550440476,84.90481723120922,Мочеполовая система,low_count,344,482192.0,71.34087666323788,1.1663363128662618,8.0,8.0,0.0
2020,долинский,363,Долинский,XIX,40,22378.0,180.72816628279236,178.746983644651,Травмы и отравления,ok,789,482192.0,163.6277665328334,1.1045079335390648,12.0,12.0,0.0
2020,долинский,363,Долинский,XV,0,22378.0,0.0,0.0,Беременность и роды,very_low_count,0,482192.0,0.0,,1.0,1.0,0.0
2020,долинский,363,Долинский,XVI,1,22378.0,4.16000483755761,4.468674591116275,Перинатальные состояния,very_low_count,11,482192.0,2.281248963068653,1.8235645933014355,2.0,2.0,0.0
2020,долинский,363,Долинский,XVII,1,22378.0,4.16000483755761,4.468674591116275,Врожденные аномалии,very_low_count,14,482192.0,2.9034077711782857,1.4328007518796992,7.0,5.0,2.0
